customer_id,customer_since,region,plan_type,login_frequency,session_duration,app_visits,pages_viewed,cart_activity,email_open_rate,feature_usage_score,last_login_days,purchase_count,total_spend,avg_order_value,purchase_frequency,last_purchase_days,payment_failures,refund_count,subscription_status,churn
CUST-0290,2024-04-15 17:10:26.719034,South America,Enterprise,20,271.0,17,109,11,0.06390094204837382,3.1373743812597983,50,8.0,1433.9533161292948,179.24416451616185,7,27,1,9,Expired,0
CUST-0291,2024-04-16 17:10:26.719034,North America,Basic,82,134.0,43,172,7,0.07433460888607146,9.810276005079098,14,13.0,4779.791515909913,367.6762704546087,6,47,1,4,Expired,1
CUST-0292,2024-04-17 17:10:26.719034,Asia,Pro,10,254.0,32,425,8,0.11536280130570387,4.4773132342312625,7,43.0,3673.201820342204,85.42329814749311,2,99,1,8,Active,0
CUST-0293,2024-04-18 17:10:26.719034,North America,Pro,25,39.0,42,131,0,0.8696813233436628,3.4053281663235557,37,7.0,3311.849575440601,473.12136792008585,11,6,4,4,Active,1
CUST-0294,2024-04-19 17:10:26.719034,Europe,Pro,66,131.0,14,441,5,0.4722264257562043,4.793600642592615,49,17.0,4086.6188600973683,240.3893447116099,7,60,0,9,Active,1
CUST-0295,2024-04-20 17:10:26.719034,Europe,Basic,25,134.0,10,53,18,0.7128823693447365,1.8495772831347326,18,32.0,646.6065798942977,20.206455621696804,8,45,4,8,Active,1
CUST-0296,2024-04-21 17:10:26.719034,South America,Enterprise,54,46.0,47,369,10,0.3929093356048933,2.131353158609041,55,22.0,4298.070770421521,195.36685320097823,5,44,2,9,,0
CUST-0297,2024-04-22 17:10:26.719034,Europe,Enterprise,33,179.0,36,417,10,0.2587109474156345,4.729906422714983,46,13.0,2978.215242298645,229.09348017681884,18,83,4,5,Active,1
CUST-0298,2024-04-23 17:10:26.719034,Asia,Pro,36,133.0,34,326,12,0.34719216756221194,7.862000697451901,25,47.0,1683.291747220088,35.814718025959316,16,18,4,2,,0
CUST-0299,2024-04-24 17:10:26.719034,North America,Pro,95,44.0,9,390,10,0.7941823453171836,9.102810156170419,38,23.0,4081.117726170995,177.43990113786936,14,65,2,3,Active,1
CUST-0300,2024-04-25 17:10:26.719034,South America,Enterprise,14,96.0,42,154,17,0.6252161250314382,6.983361916446438,9,29.0,4014.797026399634,138.44127677240118,12,25,4,3,Expired,0
CUST-0301,2024-04-26 17:10:26.719034,North America,Pro,65,143.0,28,336,14,0.937639779957902,1.9469759971435274,37,22.0,4230.0858227664685,192.27662830756674,17,27,0,0,Active,0
CUST-0302,2024-04-27 17:10:26.719034,North America,Basic,80,205.0,11,372,0,0.679704778576834,7.048177859624816,13,1.0,586.434321533841,586.434321533841,5,7,3,2,,0
CUST-0303,2024-04-28 17:10:26.719034,Asia,Pro,54,283.0,14,59,6,0.5701816317546939,6.718851286326747,48,29.0,4847.112612528922,167.14181422513525,14,44,2,2,Active,0
CUST-0304,2024-04-29 17:10:26.719034,Europe,Pro,52,210.0,39,74,12,0.6101960089858345,8.251875264639981,40,48.0,4798.534507410758,99.9694689043908,6,106,1,0,Active,0
CUST-0305,2024-04-30 17:10:26.719034,Europe,Basic,3,294.0,47,364,11,0.9423714394684146,8.427237999869629,18,5.0,1793.7735310536902,358.75470621073805,15,29,0,8,Expired,1
CUST-0306,2024-05-01 17:10:26.719034,North America,Pro,99,86.0,19,297,17,0.7882009298667061,8.81382768201081,29,35.0,338.81115087747907,9.680318596499403,7,95,3,0,Active,0
CUST-0307,2024-05-02 17:10:26.719034,South America,Enterprise,41,68.0,15,173,18,0.024041237366437818,4.727183631211885,4,10.0,843.6077906492407,84.36077906492406,14,44,0,8,Active,0
CUST-0308,2024-05-03 17:10:26.719034,Europe,Enterprise,6,135.0,28,150,14,0.5341396961356972,7.280779558169298,54,19.0,4964.225818969038,261.2750431036336,18,107,0,0,,0
CUST-0309,2024-05-04 17:10:26.719034,South America,Basic,25,118.0,24,463,7,0.6883384115465648,3.4142532303007966,30,37.0,2819.434586426599,76.20093476828646,1,36,1,1,Active,1
CUST-0310,2024-05-05 17:10:26.719034,Europe,Basic,13,233.0,8,323,18,0.748698478439155,9.994026519851538,6,7.0,1789.5427761419996,255.64896802028565,6,19,3,1,Active,0
CUST-0311,2024-05-06 17:10:26.719034,South America,Enterprise,98,287.0,43,137,9,0.21314211931393667,2.5780081723917396,18,46.0,1448.1314423116937,31.481118311123776,3,6,0,5,Active,0
CUST-0312,2024-05-07 17:10:26.719034,Asia,Enterprise,8,77.0,9,407,6,0.8671773544513522,1.0910298849475222,30,35.0,1292.3887592016283,36.92539312004652,5,25,1,6,Expired,1
CUST-0313,2024-05-08 17:10:26.719034,South America,Basic,21,78.0,47,430,17,0.9558431471751637,2.339278430663584,51,45.0,3324.1222976218655,73.86938439159701,12,31,2,0,Active,1
CUST-0314,2024-05-09 17:10:26.719034,Asia,Enterprise,98,174.0,33,377,15,0.23671530584486977,7.9828506058971405,57,13.0,2102.745279283233,161.74963686794098,11,9,1,2,Active,0
CUST-0315,2024-05-10 17:10:26.719034,Asia,Enterprise,68,171.0,33,472,19,0.8826154575172458,5.021053088573903,38,10.0,4827.399389849372,482.73993898493717,13,84,4,1,Active,1
CUST-0316,2024-05-11 17:10:26.719034,South America,Pro,25,51.0,19,248,5,0.09697876251609538,5.027502230293854,23,2.0,3422.3767229203536,1711.1883614601768,16,74,1,7,Active,0
CUST-0317,2024-05-12 17:10:26.719034,Asia,Pro,79,118.0,3,333,8,0.055706836115245184,9.595206276505017,33,6.0,3962.3025093343163,660.3837515557194,18,37,1,8,Active,0
CUST-0318,2024-05-13 17:10:26.719034,North America,Basic,68,60.0,10,305,12,0.12922380010274936,9.276714172252667,56,8.0,1470.780327429968,183.847540928746,17,27,1,1,Active,1
CUST-0319,2024-05-14 17:10:26.719034,Asia,Basic,45,259.0,40,196,7,0.057741079467035994,3.800752640236083,22,36.0,405.14018145204295,11.253893929223416,17,13,0,1,Active,0
CUST-0320,2024-05-15 17:10:26.719034,Europe,Basic,60,30.0,47,217,15,0.8450122371557759,2.8815231590277954,47,25.0,2444.235958535586,97.76943834142345,11,41,3,9,Active,1
CUST-0321,2024-05-16 17:10:26.719034,South America,Enterprise,12,148.0,42,229,12,0.05905014445827195,8.636339889403658,44,44.0,1579.7619172656741,35.90367993785623,10,66,1,8,Active,0
CUST-0322,2024-05-17 17:10:26.719034,North America,Basic,32,,1,409,12,0.2716641913636555,9.15417163939927,39,47.0,1018.3949933895391,21.667978582756152,16,114,1,3,Active,1
CUST-0323,2024-05-18 17:10:26.719034,South America,Basic,96,289.0,29,199,16,0.10375634353585639,5.874372305186382,5,40.0,4763.684232696298,119.09210581740744,2,85,4,4,Active,1
CUST-0324,2024-05-19 17:10:26.719034,Europe,Basic,92,134.0,34,397,19,0.29542203631376496,6.664813400053904,37,7.0,2225.5011895667312,317.92874136667587,17,97,4,8,Active,1
CUST-0325,2024-05-20 17:10:26.719034,Europe,Pro,13,120.0,13,438,4,0.09055946760092048,3.3122285622306404,40,46.0,881.7958743234403,19.16947552877044,10,24,2,5,Active,1
CUST-0326,2024-05-21 17:10:26.719034,Europe,Enterprise,31,148.0,1,355,16,0.668003250743014,8.207224191806722,35,23.0,1001.2667568788843,43.53333725560366,13,117,2,9,Active,1
CUST-0327,2024-05-22 17:10:26.719034,Asia,Basic,78,,34,293,8,0.13332681634257515,6.689101856041208,26,19.0,1410.741614898324,74.24955867885916,12,44,4,8,Active,1
CUST-0328,2024-05-23 17:10:26.719034,Asia,Basic,20,108.0,29,361,1,0.8518459258388879,5.5316216016819695,10,46.0,4996.588178266667,108.62148213623188,15,106,3,8,Active,0
CUST-0329,2024-05-24 17:10:26.719034,South America,Pro,18,261.0,48,246,17,0.817191050726641,1.5409770047055624,4,,1347.3773875927907,61.244426708763214,7,98,2,6,Active,0
CUST-0330,2024-05-25 17:10:26.719034,South America,Basic,93,113.0,47,203,8,0.01366168547060942,9.243414662600383,56,13.0,1650.7210048464838,126.9785388343449,13,60,3,9,Active,1
CUST-0331,2024-05-26 17:10:26.719034,North America,Basic,60,223.0,13,296,5,0.8957263555151146,6.539062783459654,16,21.0,3300.047358640167,157.14511231619844,12,9,4,8,Active,0
CUST-0332,2024-05-27 17:10:26.719034,North America,Basic,63,258.0,48,268,10,0.02894431674336706,2.734219852236712,51,1.0,1476.8672682873885,1476.8672682873885,12,2,2,4,Active,0
CUST-0333,2024-05-28 17:10:26.719034,South America,Basic,6,161.0,49,255,5,0.23964578495755662,6.457475052847475,6,19.0,1086.86321278787,57.203326988835265,2,119,1,4,Expired,1
CUST-0334,2024-05-29 17:10:26.719034,Asia,Basic,32,259.0,29,145,5,0.03238913777599506,7.097170188159761,26,33.0,801.5995613814974,24.290895799439316,5,56,4,7,Active,0
CUST-0335,2024-05-30 17:10:26.719034,Europe,Basic,93,284.0,39,289,12,0.335843487039316,5.73193303014903,46,4.0,1570.286498488683,392.57162462217076,2,30,2,9,Active,1
CUST-0336,2024-05-31 17:10:26.719034,South America,Basic,43,174.0,24,280,10,0.5138665257132716,7.462915641604202,56,42.0,538.5192912475799,12.82188788684714,13,22,3,3,Active,0
CUST-0337,2024-06-01 17:10:26.719034,North America,Enterprise,2,17.0,26,180,13,0.7966448690151381,6.233085531357618,14,3.0,103.04646620976665,34.348822069922214,3,110,3,8,Active,0
CUST-0338,2024-06-02 17:10:26.719034,Asia,Basic,60,293.0,17,168,1,0.33798155046983613,9.529926238289335,45,27.0,4025.1620697000394,149.080076655557,11,75,2,6,Active,1
CUST-0339,2024-06-03 17:10:26.719034,South America,Pro,23,,7,210,7,0.7054900246731167,1.4832737073937614,12,41.0,698.095762648737,17.026725918261878,16,119,3,6,Active,0
CUST-0340,2024-06-04 17:10:26.719034,South America,Pro,83,154.0,13,496,2,0.18750445711898034,1.9562113762260445,10,35.0,3882.124480578059,110.91784230223026,1,107,2,2,Expired,1
CUST-0341,2024-06-05 17:10:26.719034,Asia,Basic,31,110.0,5,54,2,0.7505984567441264,2.5630447325890584,59,28.0,3989.7369701434322,142.49060607655116,19,81,2,3,Active,1
CUST-0342,2024-06-06 17:10:26.719034,South America,Pro,5,173.0,26,459,0,0.23599660590923754,7.21153963543899,44,6.0,2694.2184363829233,449.03640606382055,11,100,3,6,Active,1
CUST-0343,2024-06-07 17:10:26.719034,Asia,Basic,83,156.0,49,273,18,0.14354475594376792,6.810362854748278,25,,1555.3129719816277,259.2188286636046,9,13,0,4,Active,0
CUST-0344,2024-06-08 17:10:26.719034,Europe,Enterprise,34,73.0,3,80,17,0.1854088503740543,9.028529741887246,21,44.0,733.7133414119434,16.675303213907803,14,71,1,2,Active,1
CUST-0345,2024-06-09 17:10:26.719034,Asia,Basic,10,100.0,7,373,16,0.18206312888185539,7.595897075955086,27,23.0,3686.657482537785,160.2894557625124,9,16,4,0,Active,0
CUST-0346,2024-06-10 17:10:26.719034,Asia,Basic,89,126.0,49,380,19,0.5128628793769912,5.57519938808133,23,33.0,3010.921060049112,91.24003212270036,7,97,1,6,Active,1
CUST-0347,2024-06-11 17:10:26.719034,Asia,Basic,2,276.0,39,112,12,0.8447975811881461,9.926486132172673,28,16.0,3280.712747902885,205.0445467439303,16,45,4,5,Active,1
CUST-0348,2024-06-12 17:10:26.719034,South America,Enterprise,11,182.0,1,499,2,0.07960507699250563,3.3949716055236925,8,24.0,53.258758327203886,2.219114930300162,3,65,4,9,Active,0
CUST-0349,2024-06-13 17:10:26.719034,South America,Pro,50,56.0,49,134,0,0.7069563184934227,8.498724938069085,41,5.0,4638.309908382044,927.6619816764089,19,11,1,6,Expired,1
CUST-0350,2024-06-14 17:10:26.719034,Asia,Pro,31,149.0,17,322,3,0.6543464596528576,4.8411133497452745,3,41.0,340.7880353582857,8.311903301421601,4,70,2,1,Active,0
CUST-0351,2024-06-15 17:10:26.719034,South America,Basic,56,255.0,43,473,12,0.8725199518293624,6.838616249881608,48,42.0,1840.3613668486282,43.818127782110196,7,20,3,3,Expired,1
CUST-0352,2024-06-16 17:10:26.719034,North America,Pro,79,158.0,25,492,16,0.24414756050690722,7.545416234071906,45,13.0,2019.5311317619842,155.3485485970757,12,99,0,1,Active,1
CUST-0353,2024-06-17 17:10:26.719034,North America,Basic,73,255.0,3,295,10,0.4501098586850296,6.703786784713027,55,47.0,16.76406724476474,0.3566822818035051,18,108,0,7,Active,1
CUST-0354,2024-06-18 17:10:26.719034,South America,Enterprise,87,14.0,15,467,1,0.9258273744435174,2.2645657279773395,17,12.0,2490.4756536604773,207.53963780503977,5,63,0,6,Expired,0
CUST-0355,2024-06-19 17:10:26.719034,South America,Basic,83,193.0,29,239,15,0.6599934501353172,4.986559096731394,42,5.0,3766.5168826099393,753.3033765219878,10,101,1,0,Active,1
CUST-0356,2024-06-20 17:10:26.719034,Asia,Basic,9,29.0,43,155,1,0.3887684128615969,6.052945401398119,15,37.0,4118.110579042713,111.30028592007332,12,105,1,1,Expired,0
CUST-0357,2024-06-21 17:10:26.719034,Europe,Basic,99,55.0,32,379,18,0.13141238285526846,8.64139383260737,32,31.0,4398.190996596363,141.87712892246333,8,90,2,1,Active,1
CUST-0358,2024-06-22 17:10:26.719034,South America,Basic,21,21.0,26,206,18,0.26248500790059104,4.992811739187151,28,,2443.7171528936938,87.2756126033462,19,12,0,3,Active,0
CUST-0359,2024-06-23 17:10:26.719034,North America,Pro,73,79.0,16,382,15,0.5812154774893833,9.268725743238264,38,28.0,3156.8745907429557,112.74552109796271,15,62,2,2,Active,0
CUST-0360,2024-06-24 17:10:26.719034,Asia,Basic,28,26.0,25,230,18,0.7181679475605137,4.9633680072268955,59,30.0,406.8033693495288,13.56011231165096,1,94,0,0,Active,0
CUST-0361,2024-06-25 17:10:26.719034,South America,Pro,62,156.0,28,432,8,0.12442188685189348,5.939018733367105,9,18.0,2445.3107391659323,135.85059662032958,3,92,1,1,,1
CUST-0362,2024-06-26 17:10:26.719034,North America,Basic,7,163.0,9,69,0,0.599597260044054,8.166571146485209,8,44.0,782.5306168099589,17.784786745680886,18,91,3,8,Expired,1
CUST-0363,2024-06-27 17:10:26.719034,North America,Pro,80,117.0,1,107,9,0.550351278838751,6.247609159799293,58,27.0,1854.519156936382,68.68589470134748,18,42,3,0,Active,0
CUST-0364,2024-06-28 17:10:26.719034,Europe,Basic,16,245.0,29,180,18,0.513955446690708,9.641962651445422,30,35.0,1653.2335111943505,47.23524317698144,2,83,3,8,Active,1
CUST-0365,2024-06-29 17:10:26.719034,Asia,Basic,97,79.0,22,391,0,0.690123117682008,6.943022474627148,27,26.0,2123.4674804351257,81.67182617058175,5,69,3,6,Active,0
CUST-0366,2024-06-30 17:10:26.719034,Asia,Pro,4,192.0,16,182,1,0.8374495950834618,5.70438508660841,59,39.0,2862.4667236909213,73.39658265874156,1,58,4,1,Active,0
CUST-0367,2024-07-01 17:10:26.719034,Europe,Basic,4,259.0,41,160,15,0.3229896831768684,1.2123277100271628,56,,4515.354468844349,92.15009120090508,10,5,0,1,Active,1
CUST-0368,2024-07-02 17:10:26.719034,Europe,Basic,40,237.0,44,462,11,0.8890121901109594,4.723596078222968,2,18.0,1978.4783104240516,109.91546169022509,10,105,3,4,Active,0
CUST-0369,2024-07-03 17:10:26.719034,Asia,Enterprise,17,111.0,41,359,7,0.1606336126185507,3.693235773341444,53,33.0,4905.844666600638,148.66195959395873,5,27,4,4,Active,0
CUST-0370,2024-07-04 17:10:26.719034,Asia,Enterprise,52,84.0,7,399,17,0.17302386975116435,7.732951010987403,54,25.0,3797.549959775502,151.90199839102007,18,28,4,3,Active,0
CUST-0371,2024-07-05 17:10:26.719034,South America,Basic,93,225.0,14,449,1,0.2667720636239239,2.874499076381912,13,31.0,2562.290423474032,82.65452978948491,15,26,4,9,Expired,1
CUST-0372,2024-07-06 17:10:26.719034,South America,Basic,52,212.0,29,131,12,0.11953086954707781,2.8469807856466463,57,37.0,3223.691921188601,87.126808680773,8,91,2,9,Expired,1
CUST-0373,2024-07-07 17:10:26.719034,Europe,Pro,36,201.0,19,117,5,0.23031922468287758,2.7056713891363913,24,2.0,520.098613948403,260.0493069742015,17,116,2,2,Expired,1
CUST-0374,2024-07-08 17:10:26.719034,South America,Basic,38,258.0,19,13,5,0.1064117629028446,2.1305405184061232,14,33.0,4224.162441255137,128.00492246227688,12,49,4,3,Expired,0
CUST-0375,2024-07-09 17:10:26.719034,North America,Basic,50,251.0,2,102,8,0.8217524169853904,3.799063033037987,1,39.0,2915.9637007691895,74.7683000197228,12,106,3,9,Active,1
CUST-0376,2024-07-10 17:10:26.719034,South America,Basic,63,,41,416,15,0.1389689918866246,8.973299029990827,23,,4930.476726245913,114.66224944757937,1,21,0,3,Active,1
CUST-0377,2024-07-11 17:10:26.719034,South America,Pro,63,228.0,45,15,10,0.7472975575598568,7.974356250753595,13,43.0,3185.779431326717,74.08789375178411,4,1,1,1,Active,0
CUST-0378,2024-07-12 17:10:26.719034,North America,Pro,62,91.0,15,297,6,0.04791386791333374,7.617260946761141,47,32.0,4172.216800498962,130.38177501559255,8,118,2,4,Expired,1
CUST-0379,2024-07-13 17:10:26.719034,Europe,Basic,99,101.0,3,115,9,0.9485203275139151,8.176031250849665,6,18.0,4000.8160865482464,222.26756036379146,1,92,3,4,Expired,1
CUST-0380,2024-07-14 17:10:26.719034,North America,Basic,7,184.0,11,155,9,0.7111600875277662,3.424761003966145,35,17.0,1733.8511458266614,101.99124387215656,15,112,3,4,Active,1
CUST-0381,2024-07-15 17:10:26.719034,South America,Basic,27,248.0,46,280,19,0.006796548586111784,8.98697521677239,49,34.0,1305.457019913726,38.39579470334488,18,58,1,9,Expired,1
CUST-0382,2024-07-16 17:10:26.719034,Europe,Pro,92,269.0,30,433,17,0.763856500200214,2.2357303762744394,23,39.0,2158.162981323235,55.337512341621405,1,79,1,0,Active,0
CUST-0383,2024-07-17 17:10:26.719034,South America,Basic,86,172.0,40,387,19,0.5140819207661853,4.027111540440238,26,7.0,2341.534308600097,334.5049012285853,11,55,3,5,Active,0
CUST-0384,2024-07-18 17:10:26.719034,North America,Basic,14,57.0,18,105,8,0.7793651703351198,6.280733070706086,36,42.0,1208.022662663853,28.762444349139358,2,81,1,1,Active,0
CUST-0385,2024-07-19 17:10:26.719034,North America,Pro,71,125.0,48,466,14,0.5224968088905885,1.9261457950780057,37,35.0,4474.0433880213495,127.82981108632427,1,26,3,6,Active,1
CUST-0386,2024-07-20 17:10:26.719034,South America,Basic,86,234.0,2,238,3,0.6410248576353547,7.571171689987824,29,30.0,2717.3138328802233,90.57712776267411,12,84,1,3,Active,1
CUST-0387,2024-07-21 17:10:26.719034,Asia,Pro,5,156.0,32,211,7,0.7863316553950405,4.485214433831275,26,12.0,4892.437516846312,407.70312640385936,16,25,1,4,Active,0
CUST-0388,2024-07-22 17:10:26.719034,Asia,Basic,55,72.0,8,221,8,0.4051080545878567,8.0596509904756,38,35.0,4051.9887124508537,115.77110607002439,10,77,3,4,Active,1
CUST-0389,2024-07-23 17:10:26.719034,North America,Basic,2,22.0,22,15,12,0.002708149820452088,5.436066570261425,14,11.0,2782.9672533558105,252.99702303234642,18,33,4,4,Active,1
CUST-0390,2024-07-24 17:10:26.719034,North America,Basic,62,198.0,6,121,8,0.8499464959451885,2.627870719828027,25,44.0,4735.730987940353,107.63024972591711,15,89,3,1,Active,0
CUST-0391,2024-07-25 17:10:26.719034,Asia,Pro,91,,12,385,3,0.3808903626246626,7.612856302198099,0,4.0,2529.3253273255823,632.3313318313956,17,72,0,4,Active,1
CUST-0392,2024-07-26 17:10:26.719034,Asia,Enterprise,21,217.0,47,388,16,0.49604272601658306,3.269295602550492,55,25.0,4436.661497468165,177.4664598987266,10,69,1,2,Active,1
CUST-0393,2024-07-27 17:10:26.719034,South America,Enterprise,79,123.0,40,456,15,0.007766642153968717,5.417292711412386,3,48.0,1797.1424581670694,37.44046787848061,3,6,2,3,Active,0
CUST-0394,2024-07-28 17:10:26.719034,South America,Basic,21,31.0,36,332,14,0.492092010350098,1.6797994224121684,28,32.0,1899.4254931864293,59.357046662075916,16,23,1,1,Active,0
CUST-0395,2024-07-29 17:10:26.719034,Asia,Pro,10,223.0,15,115,2,0.9864874015717295,6.56079988970833,56,20.0,2096.4721080249465,104.82360540124732,6,116,0,3,Expired,1
CUST-0396,2024-07-30 17:10:26.719034,South America,Basic,87,180.0,28,148,19,0.27826766081876964,6.992719895946495,0,31.0,2737.6619732567983,88.31167655667092,3,30,2,8,Active,1
CUST-0397,2024-07-31 17:10:26.719034,South America,Basic,58,63.0,49,308,4,0.3954182702423781,4.408067889755052,42,4.0,2771.916448292132,692.979112073033,9,78,2,7,Active,1
CUST-0398,2024-08-01 17:10:26.719034,Europe,Enterprise,39,135.0,45,410,4,0.6871899964686766,9.589805022889665,49,38.0,2487.0306191686504,65.4481741886487,11,54,3,2,Expired,0
CUST-0399,2024-08-02 17:10:26.719034,South America,Basic,5,286.0,18,105,19,0.8147936675236587,8.867520293338615,45,47.0,1536.9448581800057,32.70095442936182,13,87,4,0,Expired,1
CUST-0400,2024-08-03 17:10:26.719034,North America,Basic,65,213.0,2,397,14,0.4173916240061003,7.371468241659953,21,1.0,4636.760259306247,4636.760259306247,18,11,3,0,Expired,0
CUST-0401,2024-08-04 17:10:26.719034,South America,Basic,13,203.0,13,456,17,0.30966887040129254,7.422868670443684,10,3.0,2947.044625772779,982.3482085909263,4,31,2,5,Active,0
CUST-0402,2024-08-05 17:10:26.719034,South America,Basic,85,178.0,45,461,14,0.9378257999850671,3.271615434479361,9,37.0,2044.6186887960587,55.25996456205564,8,6,2,2,Active,0
CUST-0403,2024-08-06 17:10:26.719034,Asia,Basic,90,161.0,15,346,1,0.6771449666716692,6.9113370797960405,58,22.0,3259.3730341106548,148.1533197323025,13,11,4,3,Active,1
CUST-0404,2024-08-07 17:10:26.719034,North America,Pro,85,44.0,20,306,12,0.11902130449314108,2.783856387119677,16,,3842.1541214709277,226.0090659688781,10,77,1,0,Active,1
CUST-0405,2024-08-08 17:10:26.719034,South America,Basic,53,193.0,29,476,3,0.06892787813464862,2.296029015278399,35,14.0,4804.033160258933,343.14522573278094,2,12,4,7,Expired,1
CUST-0406,2024-08-09 17:10:26.719034,South America,Enterprise,82,295.0,42,398,9,0.48354985079036905,9.995211047823222,55,41.0,2502.7503197152373,61.04269072476188,8,118,3,0,Active,0
CUST-0407,2024-08-10 17:10:26.719034,Europe,Enterprise,45,66.0,29,425,12,0.22009006604727244,6.601383383258567,46,35.0,569.3715666502864,16.26775904715104,6,66,1,4,Active,1
CUST-0408,2024-08-11 17:10:26.719034,South America,Basic,32,231.0,3,223,9,0.2539847533762535,4.878890853914715,25,13.0,2209.4213491683413,169.95548839756472,16,53,3,5,Active,1
CUST-0409,2024-08-12 17:10:26.719034,South America,Basic,36,,19,463,8,0.8776921788278482,3.593480705955562,47,35.0,2400.0631016528223,68.57323147579493,18,99,4,1,Active,1
CUST-0410,2024-08-13 17:10:26.719034,Europe,Basic,81,28.0,3,300,7,0.08956602431631067,6.435283992960047,20,43.0,4486.000450146513,104.32559186387239,17,119,1,6,Active,1
CUST-0411,2024-08-14 17:10:26.719034,Asia,Pro,99,273.0,14,31,2,0.7153641152288897,1.4463415739807752,12,2.0,1980.055834630136,990.027917315068,6,36,4,6,Active,0
CUST-0412,2024-08-15 17:10:26.719034,South America,Basic,60,291.0,40,202,15,0.27114225338058806,1.8521289145431554,8,47.0,4767.088081786821,101.42740599546428,13,17,0,0,Expired,0
CUST-0413,2024-08-16 17:10:26.719034,Europe,Pro,11,122.0,4,477,13,0.7603282214041377,1.295710279663567,10,13.0,2430.8082194945305,186.98524765342543,14,28,2,3,Expired,0
CUST-0414,2024-08-17 17:10:26.719034,North America,Basic,63,39.0,11,159,8,0.7224113844635446,5.492528499363956,10,16.0,4869.1646998848555,304.32279374280347,10,92,1,3,Active,0
CUST-0415,2024-08-18 17:10:26.719034,Asia,Pro,21,144.0,31,377,10,0.007391901444293025,6.405459662684643,5,18.0,50.90962244350135,2.828312357972297,11,22,2,4,Active,0
CUST-0416,2024-08-19 17:10:26.719034,North America,Basic,52,76.0,43,256,2,0.5091354129215991,1.5623178522203878,0,7.0,4495.08872028367,642.1555314690958,13,102,0,0,Active,0
CUST-0417,2024-08-20 17:10:26.719034,North America,Basic,55,74.0,32,276,4,0.13931948237804637,7.491020207490249,53,45.0,4656.29105519732,103.47313455994045,12,7,1,0,Active,0
CUST-0418,2024-08-21 17:10:26.719034,Europe,Enterprise,26,34.0,27,470,9,0.8662270305786768,3.07355564363108,5,36.0,4805.4944694684145,133.48595748523374,9,15,2,6,Expired,1
CUST-0419,2024-08-22 17:10:26.719034,South America,Pro,68,46.0,30,260,12,0.8715858828624066,7.166813083928795,12,41.0,75.2519055313281,1.8354123300323928,4,96,2,8,Active,0
CUST-0420,2024-08-23 17:10:26.719034,Europe,Basic,34,10.0,43,499,3,0.41834580749375805,9.83707426031721,21,30.0,866.7871743860419,28.89290581286806,7,11,1,0,Active,0
CUST-0421,2024-08-24 17:10:26.719034,Europe,Enterprise,52,46.0,2,12,12,0.44439561845108055,7.219952830484661,55,42.0,3272.2848704352486,77.91154453417259,2,24,2,1,Active,1
CUST-0422,2024-08-25 17:10:26.719034,Europe,Basic,82,150.0,49,402,11,0.3032829394045271,8.948737476312477,30,41.0,137.1087317581846,3.3441154087362097,7,67,2,5,Active,1
CUST-0423,2024-08-26 17:10:26.719034,Europe,Enterprise,99,241.0,9,325,4,0.716606298960031,9.533786560687606,21,7.0,327.40889092073866,46.772698702962664,9,30,1,5,Active,1
CUST-0424,2024-08-27 17:10:26.719034,Asia,Pro,93,145.0,28,85,9,0.3586613630264591,5.38075943517084,36,15.0,1113.1835797302751,74.21223864868502,5,70,2,1,Active,0
CUST-0425,2024-08-28 17:10:26.719034,South America,Basic,52,197.0,31,96,8,0.26779247452263377,7.320924814777362,46,,2567.074446031982,64.17686115079955,15,66,2,8,Active,0
CUST-0426,2024-08-29 17:10:26.719034,North America,Basic,29,137.0,34,279,19,0.43223105950450824,8.667723282002576,26,19.0,2734.0537707413696,143.8975668811247,18,61,3,3,Active,0
CUST-0427,2024-08-30 17:10:26.719034,North America,Basic,38,210.0,15,234,6,0.09148751838745872,4.209480215869475,49,43.0,180.9630027395867,4.208441924176435,4,78,3,6,Active,0
CUST-0428,2024-08-31 17:10:26.719034,South America,Pro,42,136.0,48,27,1,0.7466032046442038,3.352575849043554,51,37.0,860.1325813998404,23.24682652432001,19,41,0,5,Expired,1
CUST-0429,2024-09-01 17:10:26.719034,North America,Pro,21,266.0,25,122,6,0.012596401271786961,9.519387155005049,13,2.0,2503.53130993993,1251.765654969965,7,82,3,2,Active,0
CUST-0430,2024-09-02 17:10:26.719034,South America,Basic,42,173.0,36,260,7,0.6444850615205939,7.536731503319362,46,42.0,2973.7636985075924,70.8038975835141,8,51,3,7,Active,0
CUST-0431,2024-09-03 17:10:26.719034,North America,Basic,13,44.0,8,242,6,0.18286452675487241,2.977139200382437,57,48.0,750.5244654662147,15.635926363879472,17,44,0,6,Active,1
CUST-0432,2024-09-04 17:10:26.719034,Europe,Enterprise,64,203.0,9,338,13,0.23240404621441313,5.041750534085021,4,13.0,2000.2186456153836,153.8629727396449,13,95,2,8,Active,0
CUST-0433,2024-09-05 17:10:26.719034,North America,Enterprise,17,200.0,37,288,18,0.6356319986400399,8.168065925840285,57,40.0,4522.963168219592,113.07407920548981,11,13,2,2,Expired,0
CUST-0434,2024-09-06 17:10:26.719034,South America,Pro,9,113.0,48,211,4,0.9929434657829072,5.923566918265979,35,41.0,4994.507442360398,121.81725469171703,1,90,3,0,,0
