login_frequency,session_duration,app_visits,pages_viewed,cart_activity,email_open_rate,feature_usage_score,last_login_days,purchase_count,total_spend,avg_order_value,purchase_frequency,last_purchase_days,payment_failures,refund_count,subscription_status,churn,region_Europe,region_North America,region_South America,plan_type_Enterprise,plan_type_Pro,engagement_score,customer_value_score,friction_score,adoption_score
95,84.0,46,197,18,0.9106649953838885,9.734992036556465,42,23.0,2408.8100477801763,104.73087164261636,17,98,0,7,1,1,0,0,0,0,0,0.7497519733544579,43.22709908600995,7,6.841443914069815
8,213.0,13,342,19,0.4356720661222903,6.030579162433392,56,13.0,4658.509250239513,358.34686540303943,14,16,2,6,1,1,0,1,0,0,1,0.32562744363986595,68.84614290687318,8,6.4421432886315255
25,58.0,27,397,15,0.1290861951424617,4.0275435106261845,49,44.0,3542.324669230311,80.50737884614342,10,88,3,6,1,0,0,1,0,1,0,0.32451020339219094,37.39322990930654,9,5.99172766713674
73,88.0,36,496,6,0.7422987567339443,5.671195242207002,3,1.0,3742.139020043972,3742.139020043972,13,78,1,5,1,1,0,0,1,0,1,0.603651972596072,51.35324430534052,6,7.80553750086302
66,250.0,7,255,8,0.6431043526178503,9.813369622640646,16,29.0,992.6981023299426,34.230969045860085,12,90,4,6,1,1,0,0,0,1,0,0.5603599299251474,12.574856966689547,10,7.461795031761205
79,163.0,22,139,12,0.3157434024840371,7.267261892797275,49,24.0,3888.704923436977,162.02937180987402,1,72,1,6,1,1,0,1,0,0,1,0.6174309472446119,4.104966394374196,7,5.0264165175409214
50,283.0,10,483,0,0.6215187240340485,7.04778524134346,36,16.0,4162.152733054743,260.13454581592146,19,14,0,9,1,0,0,0,1,0,1,0.5471911801104348,83.47880624598577,9,8.363571979389164
67,151.0,39,324,7,0.2198619563689768,3.1661343075329684,45,25.0,1812.719278145888,72.50877112583552,19,31,1,1,1,0,0,0,0,1,0,0.6609875976335603,36.35706114216578,2,4.829560139738428
49,151.0,15,420,3,0.4448393593405295,7.692422658045559,41,23.0,1074.6817094845264,46.72529171671854,6,66,4,9,1,1,0,0,1,0,0,0.4413215493960836,6.806686116235618,13,8.054628162690113
36,218.0,15,292,2,0.8994125221673253,7.752446465245946,14,28.0,1931.402889226048,68.97867461521598,13,112,3,1,1,1,1,0,0,0,0,0.4560203771383896,26.504575028134663,4,6.802074936029786
68,97.0,4,88,2,0.1335342331607494,3.855600853983148,32,47.0,3700.643765310685,78.73710138958903,19,68,4,9,1,1,0,1,0,0,0,0.39656168538156117,74.22248621882149,13,2.8095639540456823
78,151.0,32,81,12,0.386696449987462,5.353424491516419,15,16.0,2094.018639284827,130.87616495530168,13,65,1,6,1,0,1,0,0,1,0,0.662574899220862,28.736145340176822,7,3.4883354922511955
41,166.0,23,272,7,0.8211424247203473,3.651429996464104,10,43.0,3685.892857371692,85.71843854352771,4,55,4,9,0,1,0,0,0,1,0,0.47302807613366615,15.56350158798043,13,4.5511659000356595
89,165.0,6,200,6,0.9694908994061782,3.3283456329185803,54,38.0,576.6870594779128,15.17597524941876,2,84,1,6,0,1,1,0,0,0,0,0.5618824929383935,1.2175163947050103,7,3.6681808324913545
62,148.0,24,376,0,0.4539261364217959,1.2330646322453664,19,11.0,4031.998435337537,366.54531230341246,15,78,3,6,1,0,1,0,0,0,1,0.5459388092928465,63.84343273056072,9,4.384067386262964
10,130.0,20,384,15,0.5069996201433474,3.566905701879989,37,3.0,1273.505333395363,424.5017777984544,12,40,3,4,0,0,0,0,0,1,0,0.29328780260457277,16.13194119760729,7,5.631148241721558
21,74.0,37,439,5,0.5721719617837697,5.985729548904474,23,15.0,1252.1556486958225,83.47704324638816,7,25,0,0,0,0,0,0,1,0,0,0.3856265887321788,9.2525400402853,0,7.391662369642617
36,116.0,20,72,6,0.9323481416337108,1.014410687941259,53,1.0,2956.001016367265,2956.001016367265,18,25,3,1,0,0,1,0,0,0,1,0.38429148491260295,56.16706109384605,4,1.2286482297421726
12,156.0,12,497,11,0.8582067909770298,3.548971754287007,15,7.0,359.8890482774784,51.41272118249691,13,3,2,8,1,1,0,0,1,1,0,0.27847597537038526,4.938744958436278,10,6.754445796983182
91,146.0,33,389,8,0.1706011246216443,8.932692990909251,29,1.0,141.22565615649614,141.22565615649614,17,69,4,7,1,1,1,0,0,0,0,0.7162058783176796,2.5343531914396684,11,8.36414208663699
2,171.0,28,21,10,0.436757817847075,6.342837265966248,33,49.0,1312.533039814312,26.78638856763902,4,102,4,7,1,1,0,0,1,0,1,0.35108128586389453,5.542106306365397,11,3.381839474666491
13,109.0,8,150,9,0.4640004281964263,6.470765416728824,0,32.0,2694.9570781667653,84.21740869271142,14,118,1,9,1,1,0,0,0,0,0,0.21086939285697048,39.82763372678058,10,4.7383887203884605
53,150.0,1,263,0,0.7890961116487567,4.630278745237179,23,9.0,4539.005767263884,504.3339741404316,13,26,3,0,1,0,1,0,0,1,0,0.3707655353618087,62.288619108253464,3,4.950409913700754
32,92.0,37,52,17,0.6028928826054353,7.0882492914317,23,29.0,4233.711529773462,145.990052750809,3,40,0,5,1,0,0,0,0,1,0,0.44813123384551956,13.407479272945885,5,4.0651667298841865
95,186.0,22,26,3,0.654220462029013,2.709394896073232,8,26.0,2457.327835005668,94.51260903867951,18,38,0,8,1,0,1,0,0,1,0,0.7051543349679996,46.69175750351757,8,1.6152184901207844
16,207.0,6,72,4,0.9981999076656176,8.368721293457725,21,23.0,194.8894485305289,8.47345428393604,14,38,0,7,1,1,0,0,0,0,0,0.30907346621632337,2.880188941104852,7,4.905803532500405
32,121.0,21,262,8,0.074960043470013,2.0502020794230984,11,45.0,2680.9111458002526,59.57580324000561,15,68,2,2,1,0,0,0,0,1,0,0.3792690401386054,42.45005873351249,4,3.6503515407135527
32,65.0,32,474,16,0.223009823533733,6.904012191877984,16,43.0,3526.9300436272247,82.02162892156336,3,7,3,3,1,0,1,0,0,1,0,0.3904286879442159,11.169216684820375,6,8.201505093934983
98,188.0,35,385,2,0.4078959373715468,4.070343932377147,24,29.0,1702.4310172999185,58.70451783792822,1,94,0,2,0,1,1,0,0,0,0,0.7988740727871163,1.7971078424175786,2,5.892887397050297
11,195.0,15,301,15,0.3477824030488872,7.727616735242291,27,38.0,564.205883375457,14.847523246722552,17,30,2,5,1,0,1,0,0,1,0,0.3319333530513655,10.124909453967183,7,6.879840431749402
10,151.0,5,478,4,0.0216455613469835,5.94788096139418,14,33.0,1400.0540864962404,42.42588140897698,3,19,4,8,1,1,0,1,0,0,0,0.22252130202440762,4.433744721078326,12,7.763519639013723
15,226.0,46,17,15,0.0917776064711758,5.0711773463084455,29,7.0,3860.228433694392,551.4612048134845,14,103,1,7,1,1,0,0,1,0,1,0.5689945665100944,57.04868749281445,8,2.705929354516948
17,129.0,48,334,2,0.6809532914035762,2.524801618839223,50,12.0,1762.7067230938085,146.89222692448405,3,35,3,9,1,0,0,1,0,0,0,0.4919958578343671,5.582206933080106,12,4.609094196193158
40,184.0,6,99,19,0.8793244633625606,6.731393178559175,26,31.0,4061.7876385216937,131.02540769424817,13,104,3,3,1,0,0,1,0,0,0,0.3829662401090973,55.73977123783224,6,4.35768055721546
18,32.0,25,217,14,0.5142270112659776,9.772928590783716,21,32.0,1604.4120445193043,50.13787639122826,15,33,4,1,0,1,0,0,0,0,0,0.2578955206284399,25.40456651437034,5,7.060812992786648
55,222.0,46,301,2,0.539191079513633,8.430430824163135,9,20.0,826.1396416849525,41.30698208424762,18,33,3,7,1,1,1,0,0,0,1,0.7265973501998346,15.697503305865466,10,7.231247476209824
73,244.0,40,293,19,0.2550934328323794,1.540073733301106,57,17.0,2184.883313972905,128.5225478807591,14,78,3,7,1,0,0,0,1,0,0,0.784663507644874,32.28946875245284,10,3.705908610137527
25,22.0,29,127,13,0.7678763636337114,4.386064405250719,30,36.0,2266.8498163228032,62.9680504534112,3,38,3,5,0,0,0,0,0,0,1,0.300634700013582,7.178746523822664,8,3.4655772928057202
59,110.0,7,358,15,0.7517945873672564,9.330247082712448,26,3.0,90.3800105611915,30.12667018706384,19,10,3,7,1,0,0,1,0,0,0,0.39160887421756985,1.8127194925426149,10,8.252297890053619
78,33.0,40,184,16,0.5883656892176566,5.527393728013193,11,1.0,594.0549128045674,594.0549128045674,8,57,2,8,1,1,1,0,0,0,0,0.5931598422281653,5.016735394405481,10,4.6073842387560955
89,20.0,13,85,19,0.2126642865113428,6.959006432273613,45,27.0,932.7808336763592,34.54743828430959,4,28,2,0,1,1,0,0,0,0,1,0.45925468596276053,3.938621264349945,2,4.331206622950434
22,282.0,38,110,17,0.0970182182370894,9.213394110322517,30,47.0,576.8007137195877,12.272355611055058,4,78,1,8,1,1,1,0,0,0,1,0.6044850939260877,2.435512688864301,9,5.7089014639788935
30,290.0,18,423,17,0.0642385758571258,8.864152213778926,31,40.0,1714.2151163526055,42.855377908815136,19,100,3,1,1,1,0,0,0,0,0,0.522386102510326,34.38139845889623,4,8.670553060797278
84,103.0,2,160,13,0.5926960666428778,5.516383379864599,31,33.0,4823.468049528919,146.16569847057332,11,38,4,0,1,1,1,0,0,0,1,0.4549833189584742,56.0088566791258,4,4.361398102757951
85,210.0,8,409,17,0.8250353191428,4.938816723918419,40,20.0,2551.020466252119,127.55102331260596,1,16,0,7,1,1,0,1,0,1,0,0.6031162764082019,2.692889661597245,7,6.56760475474478
44,30.0,11,279,14,0.8583304317809248,4.057233566316284,58,0.0,3141.504559114526,224.3931827938947,8,21,1,7,0,0,0,0,1,0,1,0.2752250510014485,26.529697463474722,8,4.824207965522872
32,220.0,33,467,14,0.4636220743434498,7.47117498846602,44,36.0,1788.3685278299106,49.67690355083085,15,92,0,3,1,1,0,1,0,0,0,0.5520695315726372,28.31736857913802,3,8.41494621166788
51,149.0,38,80,5,0.7842712993067169,3.582881195243889,34,5.0,1624.203930599299,324.8407861198598,1,97,0,7,0,0,0,0,1,0,0,0.5882119950442932,1.7145303343890128,7,2.59304380403477
46,110.0,48,189,14,0.9468801963410236,3.2489884578781014,52,23.0,125.5023918558917,5.456625732864857,7,6,3,6,1,1,1,0,0,1,0,0.5901040298555826,0.9273734515414864,9,3.5182818040893515
21,37.0,27,133,17,0.275170112488068,4.206249051434021,45,45.0,2506.664941823352,55.70366537385227,11,41,4,1,1,1,0,0,0,0,0,0.2872783531168624,29.106741462273177,5,3.4357898563783333
99,50.0,20,390,3,0.3979603463807571,2.594935511909128,20,15.0,2423.208943690815,161.547262912721,14,15,0,4,1,1,0,1,0,1,0,0.5726162036721043,35.81158269074463,4,5.205283387217089
32,155.0,12,302,7,0.9314789925966808,7.256078343511906,9,6.0,797.5753236438039,132.92922060730066,16,108,0,9,1,0,0,0,1,0,1,0.35828071169686077,13.47089055097034,9,6.65409127596437
94,265.0,43,294,14,0.3382309673172848,6.54616584397551,15,33.0,3823.976761031451,115.87808366761972,14,3,1,3,1,1,0,1,0,1,0,0.9089495735458468,56.51293931615522,4,6.218974705554889
39,236.0,31,204,2,0.9138762903217964,5.345906807042592,6,19.0,2468.4449082519045,129.9181530658897,12,43,4,2,1,0,0,0,1,0,1,0.5841609736019674,31.2686622232546,6,4.717041579874001
12,245.0,27,408,14,0.9810448622544656,4.512932013353992,3,13.0,1701.5799111062506,130.8907623927885,17,47,4,0,0,0,0,1,0,1,0,0.45961036892713913,30.53555986614115,4,6.344642359382407
47,22.0,32,237,12,0.6618107285744247,9.181562886070584,26,29.0,743.0754560244055,25.623291587048467,14,99,0,4,1,0,0,0,1,0,0,0.4078909358412464,10.981598680611388,4,6.965530942033288
18,219.0,10,440,8,0.8168902895041683,1.2621140649019476,51,6.0,2765.282526585352,460.88042109755867,10,14,4,9,1,1,0,0,1,0,1,0.35368420399476297,29.190674186073938,13,5.039874667721515
21,238.0,3,439,1,0.7495455642210852,7.9219696915656925,54,15.0,3766.5569601831608,251.10379734554405,14,66,1,7,0,0,1,0,0,0,0,0.3420118184093339,55.66435630332073,8,8.359782440973227
13,109.0,45,445,7,0.6995342576155238,9.117186145739998,24,16.0,1417.1767698980086,88.57354811862554,18,29,1,8,1,0,0,0,1,0,0,0.43740000510186844,26.92781693067971,9,9.017510908541341
21,40.0,27,284,19,0.3069310729812325,5.017191214869333,30,24.0,1101.7838143678457,45.90765893199356,9,4,1,6,1,1,1,0,0,0,1,0.29028838656167844,10.467513115042994,7,5.3542869902001975
8,25.0,35,470,16,0.0570943379079437,5.956214423235821,10,23.0,2614.455470682239,113.6719769861843,17,26,3,0,1,0,0,0,1,1,0,0.2716925586490804,46.91749180940626,3,7.687526049293261
46,146.0,31,115,12,0.3430517325196506,9.50017319093834,47,48.0,785.1630795249845,16.35756415677051,6,115,0,0,1,0,0,0,0,1,0,0.5221427985403141,4.972968819714024,0,5.902391204687607
7,175.0,15,30,0,0.6669359852039066,2.91049763756963,19,10.0,3336.400799105482,333.6400799105482,8,12,4,0,1,0,0,0,0,0,1,0.29570484725764234,28.17557706875093,4,1.7558500211896244
23,109.0,16,73,1,0.1025291982278013,5.681213630062164,35,41.0,3030.66470344171,73.91865130345634,13,2,1,1,1,0,0,0,0,0,0,0.3002530250977456,41.58970687347306,2,3.5720697408827853
96,118.0,13,174,14,0.011917982978242,5.272490144153916,53,41.0,444.53942746122885,10.842425060029973,18,17,0,0,1,0,0,0,1,0,0,0.5858652734429133,8.446706561529819,0,4.379732046024854
75,182.0,49,36,11,0.1396923726029386,3.3255338308333307,53,49.0,192.2366931130556,3.923197818633788,5,35,0,3,1,0,1,0,0,0,1,0.785638998682477,1.0146374956848894,3,2.023488358302437
86,246.0,35,320,13,0.7157359264107953,8.367339073357972,54,17.0,3105.2403764170385,182.66119861276692,6,10,3,9,1,1,1,0,0,0,0,0.8085832042353782,19.667587501670837,12,7.390082362330288
22,171.0,11,294,1,0.972793701656444,9.096405352869125,16,49.0,1478.5259322038166,30.173998616404425,19,112,4,8,0,0,0,0,1,0,0,0.3278077340189141,29.654264929754685,12,7.494094460001697
89,225.0,21,157,17,0.9830646996148203,8.037393218093879,44,44.0,441.3643083352586,10.031007007619516,4,86,4,3,0,0,0,0,0,0,0,0.7139198965285922,1.8636391179725986,7,5.591842901632109
22,273.0,11,290,6,0.4939791491401879,2.7582306476374754,10,45.0,3799.549237732868,84.43442750517484,7,105,1,3,1,0,0,0,0,0,0,0.4301488711426599,28.07596762732724,4,4.28492694706523
92,272.0,30,335,5,0.8693523009923474,1.780737719512434,29,30.0,1577.0795750580442,52.569319168601474,4,43,1,6,1,0,1,0,0,0,0,0.8283003401015824,6.659141060407721,7,4.247082286609925
29,283.0,48,328,13,0.7368264557515041,6.449000367748081,34,44.0,2303.4017526947355,52.35003983397126,11,21,0,8,0,1,0,0,0,0,0,0.6949957564864397,26.746502167403463,8,6.511073330166625
13,12.0,35,173,7,0.5010402369846034,1.5138528445889554,40,46.0,1191.6965079943086,25.90644582596323,12,15,4,6,1,1,0,1,0,0,0,0.27885110059023105,15.095639953939536,10,2.490393356162213
82,37.0,22,395,1,0.5727605329550868,7.055432997022758,37,10.0,3140.312221006244,314.03122210062435,14,35,4,0,1,1,1,0,0,0,0,0.5031307546835497,46.409349499194526,4,7.485632330174706
2,158.0,38,415,16,0.137227146616871,5.773817982945184,21,19.0,1514.4271926182537,79.70669434832914,13,112,1,0,1,1,0,0,0,1,0,0.39926229739894337,20.782431969687305,1,7.045225624739126
29,37.0,31,233,4,0.937661460616592,6.965071594692972,52,29.0,4840.424596525866,166.91119298365055,10,85,2,3,0,1,1,0,0,0,0,0.3440913813584621,51.096137903102544,5,5.817205136023841
85,74.0,14,281,13,0.3519297707317768,6.311536962847696,42,2.0,3517.708267598364,1758.854133799182,18,85,0,3,1,0,0,1,0,0,0,0.5033961207874251,66.84007687498598,3,5.971399743948899
79,30.0,24,155,19,0.4461492564571695,4.804323125744554,47,36.0,692.2441591035943,19.229004419544285,16,85,4,0,0,1,1,0,0,0,1,0.49623102915028383,11.691867871776854,4,3.955267775297126
52,261.0,49,462,2,0.6716602309978987,2.8078946212620544,50,19.0,2089.307249970599,109.9635394721368,5,60,3,5,1,0,1,0,0,0,0,0.7719739198000068,11.027496579852897,8,6.033205827665095
27,244.0,32,447,4,0.3339024715265539,3.7513192222943967,26,7.0,1933.251287652094,276.17875537887056,8,44,3,9,1,0,1,0,0,1,0,0.5498253299495536,16.32611725279156,12,6.354617526978862
50,236.0,36,365,15,0.2542591609889305,5.720505167970788,36,26.0,2675.8930824947115,102.91896471133506,14,96,2,1,1,1,1,0,0,0,1,0.6592176629443711,39.545894977341206,3,6.517567213243911
95,22.0,32,39,17,0.6310493932702206,6.866812842828453,45,15.0,4211.234065651474,280.7489377100983,5,119,1,4,1,1,0,1,0,0,0,0.6018303297806404,22.227161302668694,5,3.8241879845404787
79,58.0,15,54,16,0.0249840822818494,8.015347151960757,48,47.0,2921.2758557631787,62.15480544176976,8,5,1,7,0,0,0,0,1,0,0,0.46922263381890716,24.66988769311062,8,4.548755740309036
23,127.0,43,284,10,0.7207251120266789,7.904536466041547,34,38.0,317.1678212239964,8.3465216111578,6,103,1,2,0,0,1,0,0,1,0,0.48361934821562147,2.008838325049358,3,6.797959615786304
88,63.0,35,480,16,0.5140233698765098,9.754198689349767,3,3.0,3280.5243270462465,1093.5081090154156,16,73,3,8,1,0,1,0,0,1,0,0.6330519721824069,55.407411500072335,11,9.686718583151837
44,147.0,3,43,15,0.6057537305209344,3.572573037970685,15,38.0,51.2438367498334,1.348522019732458,4,117,1,6,0,0,0,0,0,0,0,0.3436367635125399,0.21637458425716177,7,2.2171482424322364
77,62.0,16,150,1,0.6318801592468851,1.6399963739209311,15,16.0,3902.002698096561,243.87516863103508,12,18,3,8,0,0,1,0,0,0,1,0.47127765264411225,49.428044333958574,11,2.323004198984514
22,53.0,5,436,3,0.5270501564925637,4.110912419876733,20,2.0,3336.514001332097,1668.2570006660487,11,21,2,0,1,0,0,0,0,0,0,0.1726783913119317,38.74273294435047,2,6.424193684888266
43,62.0,21,327,6,0.582533777440736,7.68965027701669,25,0.0,1550.840435179404,50.02711081223884,3,72,0,4,1,0,0,0,1,1,0,0.3645161601683341,4.9112606855920635,4,7.12137824472077
37,83.0,10,383,1,0.6837882008898746,4.9430048592996565,56,28.0,1469.2846049016837,52.47445017506012,12,108,4,2,1,0,0,1,0,0,0,0.29399703126411203,18.611946277154022,6,6.309177780351231
61,55.0,19,230,5,0.7531188471796741,8.360095875304776,35,7.0,3993.382252766065,570.4831789665807,5,116,2,3,1,0,0,1,0,1,0,0.4179751235651857,21.07732557527991,5,6.484657156089262
97,22.0,25,365,16,0.7274523912861205,5.943937286674135,18,30.0,3918.850092703856,130.6283364234619,6,98,3,3,1,1,0,0,1,0,1,0.5670539950043056,24.82072811159169,6,6.629283272595584
56,174.0,4,31,6,0.8696164577322617,9.368125503674529,57,43.0,1767.988748340032,41.11601740325656,19,74,2,6,1,0,0,1,0,0,1,0.4253343619803247,35.45991693088097,8,4.9946839943222345
3,111.0,29,189,4,0.1894434331674027,9.53077097799162,16,7.0,1501.7491631181038,214.5355947311577,18,51,4,9,1,1,0,0,1,0,1,0.30104346998756937,28.534779428508454,13,6.659173064146111
63,289.0,19,445,4,0.4011479694917975,1.6237405541687384,44,36.0,2803.525696525122,77.8757137923645,16,41,0,7,0,0,0,0,1,0,0,0.6608385403416459,47.3509983260077,7,5.270788112755712
19,267.0,43,376,19,0.9477960660144572,5.107720957411819,25,29.0,51.74464332087946,1.7842980455475677,11,24,4,9,0,1,0,0,1,0,0,0.6079259594787545,0.6008453423786374,13,6.32139554884619
23,147.0,2,429,15,0.3965905743863297,6.4872015512461125,21,24.0,422.50851955284605,17.604521648035252,5,104,3,4,1,1,0,1,0,0,0,0.2526658296844632,2.230026844732045,7,7.542197970011833
29,172.0,10,338,18,0.1248700769059226,3.302852867309915,54,39.0,639.5862548421964,16.399647560056316,9,24,4,9,1,1,0,0,0,0,0,0.35097145780375594,6.0763984943844385,13,5.038199980749146
30,120.0,43,240,8,0.5254451263621795,4.663691014410822,57,4.0,935.2049709575992,233.8012427393998,3,96,2,6,1,1,0,0,1,0,1,0.5048787651272123,2.9616427987338323,8,4.736655126443887
39,111.0,25,412,4,0.1094909725544621,7.099133870059284,55,29.0,2564.970452110591,88.44725696933072,8,97,1,2,1,1,1,0,0,0,0,0.42200821952374745,21.66092355327542,3,7.677823448055694
25,26.0,20,47,7,0.2028532387278652,3.040608042085253,27,44.0,4961.287155156999,112.75652625356815,6,38,2,2,1,0,0,1,0,0,0,0.24954603712367687,31.423187069837706,4,1.9912459048101614
8,277.0,48,79,8,0.9983187565709568,6.417832176770072,0,5.0,3266.540874719294,653.3081749438588,4,44,3,2,1,1,0,0,1,1,0,0.6041272047483227,13.792808434249624,5,4.000499254717702
58,191.0,19,125,4,0.541362638396132,7.277030453478755,43,29.0,315.88098430162574,10.892447734538818,12,57,0,3,1,1,0,0,1,1,0,0.5423087609423013,4.001375832961778,3,4.8910202367594175
16,33.0,23,248,9,0.284058389040429,1.8144667998628008,35,30.0,2632.6410765705864,87.75470255235288,12,115,4,5,1,1,1,0,0,1,0,0.23857315907005347,33.34859299600392,9,3.39220333981116
72,38.0,24,344,1,0.994774954573906,5.477763844247075,42,29.0,2488.259609823627,85.80205551115957,16,59,0,4,1,0,0,0,0,1,0,0.4759749567202984,42.02621604840901,4,6.185775709698688
1,180.0,11,450,8,0.9665589185551432,3.367720269317717,36,26.0,729.397400932067,28.053746189694884,10,113,3,7,1,1,0,0,0,0,0,0.2519893495048775,7.6996117677236295,10,6.192878170731003
5,237.0,46,157,10,0.4407390410842635,7.519477203982401,1,19.0,4602.159120324014,242.21890106968496,14,34,4,4,0,1,0,0,0,0,0,0.5396273154037129,68.01336810948841,8,5.33288489457637
3,197.0,34,18,3,0.2604031087879084,2.7059995768324643,16,26.0,2209.418585900091,84.97763791923427,13,75,2,4,0,0,0,0,1,0,1,0.4179433403035887,30.319774815088007,6,1.5333605098591179
65,239.0,28,297,1,0.83839963809219,9.030141239842958,39,37.0,4972.850111642601,134.40135436871896,9,95,2,9,1,0,0,0,1,0,1,0.6738541651585129,47.244634640623985,11,7.491022523729095
4,128.0,5,397,5,0.7156207169717858,4.878472028664942,37,27.0,2106.1607533083,78.00595382623332,7,82,3,1,1,1,0,0,1,0,0,0.17520195470506028,15.563030619683305,4,6.417191926156118
99,165.0,5,59,13,0.6869414350035103,2.782027272767982,20,30.0,3043.70893639121,101.45696454637368,12,23,4,4,1,1,0,1,0,1,0,0.5961640843628421,38.55573455164425,8,1.9821960011134498
96,281.0,21,347,0,0.8931137413224726,4.942196167152964,8,30.0,532.765056892686,17.758835229756198,5,86,2,6,1,1,1,0,0,0,0,0.7983900157813202,2.811967862951657,8,5.948051991392114
64,184.0,12,14,17,0.6894171338713246,4.678693865276751,12,3.0,2276.5968407962773,758.8656135987591,18,43,3,1,1,0,0,0,1,0,0,0.5166706309563454,43.25768263781084,4,2.4796274937606197
98,113.0,4,413,6,0.2837979430415491,4.860270635443392,10,43.0,1201.4418110798267,27.94050723441457,4,82,3,5,1,1,1,0,0,0,1,0.533827318299368,5.073029048364811,8,6.568411870827909
89,101.0,49,352,0,0.6938631618757323,6.270051641477022,15,7.0,4179.468344870463,597.066906410066,2,40,0,6,0,0,1,0,0,0,1,0.7609337522381001,8.823799923024447,6,6.6620799289549435
10,195.0,42,135,0,0.3058135112836639,5.6905635242218375,15,49.0,3921.758728489024,80.03589241814335,3,47,2,4,1,1,0,0,0,0,1,0.493199071459941,12.41957523462273,6,4.197987172932562
21,292.0,20,84,0,0.759238979656995,2.3479941851281243,58,9.0,4122.658198130539,458.0731331256154,12,41,4,8,0,1,0,1,0,0,0,0.5002740530690841,52.223165373606136,12,2.015680459297529
46,190.0,38,174,3,0.619747854491566,1.5902116538197268,1,41.0,3620.811094412177,88.31246571737017,3,47,2,3,1,1,0,0,1,1,0,0.6091470985880924,11.466522779879003,5,2.538592800857759
91,179.0,25,287,3,0.0774115519847505,7.564739038538865,41,42.0,4165.089285864056,99.16879252057277,4,103,2,9,1,1,0,0,0,0,0,0.7003366543739215,17.586884975503402,11,6.658121022275445
27,196.0,14,451,17,0.512835362435142,6.037456923354821,43,13.0,1012.135463372855,77.85657410560424,6,20,2,0,1,0,0,0,0,0,0,0.3914607131998436,6.410538437091461,2,7.537766537829715
66,184.0,11,333,10,0.3433009691957409,4.231006912713374,7,15.0,2265.6984451332105,151.0465630088807,12,77,3,7,1,1,0,0,1,1,0,0.5186289900575615,28.700401270366832,10,5.452176803050074
41,231.0,32,486,0,0.3285706327322942,8.275220402482665,42,5.0,3462.315930930381,692.4631861860762,19,109,1,7,1,1,1,0,0,1,0,0.5933475082543405,69.44243022730171,8,9.007349680199248
13,242.0,11,309,9,0.6022563023772572,4.4925262683486125,41,29.0,3190.588564696323,110.02029533435596,10,65,1,6,1,0,0,0,0,1,0,0.3626815558492577,33.680258837374524,7,5.342455518943845
9,171.0,18,299,8,0.3223248244694249,8.163685806405468,12,35.0,3584.6088695416943,102.41739627261984,1,116,0,7,1,0,1,0,0,1,0,0.31813962435080445,3.783958730774294,7,7.07783488717067
36,143.0,27,86,3,0.7768937482048727,3.751805147611372,56,27.0,1129.049331924646,41.816641923135045,17,68,2,1,1,1,0,1,0,0,1,0.4542389287730903,20.261260280392978,3,2.737626020699474
86,233.0,18,307,5,0.0707914360111744,1.6556076779067976,16,27.0,501.1891981344989,18.56256289387033,16,24,1,2,1,0,1,0,0,0,1,0.6914580933214474,8.46498710937253,3,3.903956143562617
90,162.0,23,146,15,0.6603882523958254,9.393757244199362,38,8.0,4584.864824593135,573.1081030741418,9,100,0,8,0,0,0,1,0,0,0,0.6669944961870428,43.55857479142918,8,6.159804473803088
58,42.0,11,115,1,0.8091948036567412,4.550960163532358,23,32.0,2805.2577588811187,87.66430496503496,9,36,3,0,1,0,1,0,0,0,0,0.34383084134636926,26.65139204192432,3,3.427784690984616
54,64.0,21,104,17,0.6728316899204301,8.1342331556444,2,20.0,777.5913632919807,38.87956816459904,9,45,2,7,1,0,0,0,0,0,0,0.41096729357598916,7.387518029635443,9,5.109200746158874
12,16.0,44,144,9,0.4972291950199957,3.51229719900074,29,10.0,3969.248543617934,396.9248543617934,12,2,4,7,1,0,0,0,0,0,0,0.33392611529257493,50.27987117542293,11,3.1990343710434566
81,253.0,5,77,16,0.9503070137361812,6.817286009112904,51,13.0,4575.50038378012,351.9615679830861,9,28,3,6,0,1,0,1,0,0,1,0.6117311260168403,43.46960778560915,9,4.180186090728797
78,135.0,23,156,12,0.2999384897980636,8.859797859319555,12,29.0,856.1219576698343,29.52144681620118,15,26,0,4,1,0,0,0,1,0,0,0.5914193466988499,13.55599846830654,4,5.9930251821647875
14,21.0,41,499,17,0.0191678875249777,1.374796201059823,18,35.0,4088.8881517928617,116.82537576551032,2,23,3,3,1,1,0,1,0,0,0,0.3286562988426343,8.632564714439454,6,5.6873981005299115
34,25.0,25,487,12,0.4319893714634408,8.475721882174803,6,8.0,4666.79305598245,583.3491319978062,11,79,4,9,1,1,0,1,0,0,0,0.31551857390366705,54.189587396393804,13,9.117620460125478
53,217.0,41,168,16,0.0330119359003272,6.141997044747358,8,29.0,4692.424385477127,161.80773743024574,11,36,3,9,1,1,1,0,0,0,1,0.6828875748130407,54.48721172922275,12,4.754365255840613
20,52.0,10,393,4,0.9539367525264087,6.467245785177124,18,31.0,4571.640743650971,147.47228205325712,8,91,0,9,1,1,1,0,0,0,0,0.19420648364747745,38.60705708316413,9,7.171498644091568
75,144.0,22,172,10,0.2099180457480515,5.708422007253843,44,41.0,2736.640851676913,66.74733784577836,6,6,4,9,0,0,0,1,0,1,0,0.5822057859324941,17.332997412943,13,4.577657897414497
